wine_index,type,quality,attribute,value
753,white,5,density,0.9965
753,white,5,pH,3.03
753,white,5,sulphates,0.61
753,white,5,alcohol,9.5
754,white,7,fixed_acidity,7.3
754,white,7,volatile_acidity,0.18
754,white,7,citric_acid,0.29
754,white,7,residual_sugar,1.2
754,white,7,chlorides,0.044
754,white,7,free_sulfur_dioxide,12
754,white,7,total_sulfur_dioxide,143
754,white,7,density,0.9918
754,white,7,pH,3.2
754,white,7,sulphates,0.48
754,white,7,alcohol,11.3
755,white,8,fixed_acidity,6.1
755,white,8,volatile_acidity,0.31
755,white,8,citric_acid,0.37
755,white,8,residual_sugar,8.4
755,white,8,chlorides,0.031
755,white,8,free_sulfur_dioxide,70
755,white,8,total_sulfur_dioxide,170
755,white,8,density,0.9934
755,white,8,pH,3.42
755,white,8,sulphates,0.4
755,white,8,alcohol,11.7
756,red,6,fixed_acidity,9.3
756,red,6,volatile_acidity,0.49
756,red,6,citric_acid,0.36
756,red,6,residual_sugar,1.7
756,red,6,chlorides,0.081
756,red,6,free_sulfur_dioxide,3
756,red,6,total_sulfur_dioxide,14
756,red,6,density,0.99702
756,red,6,pH,3.27
756,red,6,sulphates,0.78
756,red,6,alcohol,10.9
757,red,6,fixed_acidity,7.5
757,red,6,volatile_acidity,0.49
757,red,6,citric_acid,0.2
757,red,6,residual_sugar,2.6
757,red,6,chlorides,0.332
757,red,6,free_sulfur_dioxide,8
757,red,6,total_sulfur_dioxide,14
757,red,6,density,0.9968
757,red,6,pH,3.21
757,red,6,sulphates,0.9
757,red,6,alcohol,10.5
758,white,6,fixed_acidity,7
758,white,6,volatile_acidity,0.16
758,white,6,citric_acid,0.3
758,white,6,residual_sugar,2.6
758,white,6,chlorides,0.043
758,white,6,free_sulfur_dioxide,34
758,white,6,total_sulfur_dioxide,90
758,white,6,density,0.99047
758,white,6,pH,2.88
758,white,6,sulphates,0.47
758,white,6,alcohol,11.2
759,white,7,fixed_acidity,8.2
759,white,7,volatile_acidity,0.42
759,white,7,citric_acid,0.29
759,white,7,residual_sugar,4.1
759,white,7,chlorides,0.03
759,white,7,free_sulfur_dioxide,31
759,white,7,total_sulfur_dioxide,100
759,white,7,density,0.9911
759,white,7,pH,3
759,white,7,sulphates,0.32
759,white,7,alcohol,12.8
760,white,5,fixed_acidity,6.4
760,white,5,volatile_acidity,0.28
760,white,5,citric_acid,0.41
760,white,5,residual_sugar,6.8
760,white,5,chlorides,0.045
760,white,5,free_sulfur_dioxide,61
760,white,5,total_sulfur_dioxide,216
760,white,5,density,0.9952
760,white,5,pH,3.09
760,white,5,sulphates,0.46
760,white,5,alcohol,9.4
761,white,6,fixed_acidity,6.8
761,white,6,volatile_acidity,0.15
761,white,6,citric_acid,0.41
761,white,6,residual_sugar,12.9
761,white,6,chlorides,0.044
761,white,6,free_sulfur_dioxide,79.5
761,white,6,total_sulfur_dioxide,183
761,white,6,density,0.99742
761,white,6,pH,3.24
761,white,6,sulphates,0.78
761,white,6,alcohol,10.2
762,white,6,fixed_acidity,7.2
762,white,6,volatile_acidity,0.37
762,white,6,citric_acid,0.4
762,white,6,residual_sugar,11.6
762,white,6,chlorides,0.032
762,white,6,free_sulfur_dioxide,34
762,white,6,total_sulfur_dioxide,214
762,white,6,density,0.9963
762,white,6,pH,3.1
762,white,6,sulphates,0.51
762,white,6,alcohol,9.8
763,white,5,fixed_acidity,6.4
763,white,5,volatile_acidity,0.22
763,white,5,citric_acid,0.56
763,white,5,residual_sugar,14.5
763,white,5,chlorides,0.055
763,white,5,free_sulfur_dioxide,27
763,white,5,total_sulfur_dioxide,159
763,white,5,density,0.998
763,white,5,pH,2.98
763,white,5,sulphates,0.4
763,white,5,alcohol,9.1
764,white,5,fixed_acidity,7.5
764,white,5,volatile_acidity,0.32
764,white,5,citric_acid,0.26
764,white,5,residual_sugar,1.8
764,white,5,chlorides,0.042
764,white,5,free_sulfur_dioxide,13
764,white,5,total_sulfur_dioxide,133
764,white,5,density,0.9938
764,white,5,pH,3.07
764,white,5,sulphates,0.38
764,white,5,alcohol,9.5
765,white,6,fixed_acidity,4.8
765,white,6,volatile_acidity,0.225
765,white,6,citric_acid,0.38
765,white,6,residual_sugar,1.2
765,white,6,chlorides,0.074
765,white,6,free_sulfur_dioxide,47
765,white,6,total_sulfur_dioxide,130
765,white,6,density,0.99132
765,white,6,pH,3.31
765,white,6,sulphates,0.4
765,white,6,alcohol,10.3
766,white,7,fixed_acidity,6.7
766,white,7,volatile_acidity,0.21
766,white,7,citric_acid,0.36
766,white,7,residual_sugar,8.55
766,white,7,chlorides,0.02
766,white,7,free_sulfur_dioxide,20
766,white,7,total_sulfur_dioxide,86
766,white,7,density,0.99146
766,white,7,pH,3.19
766,white,7,sulphates,0.22
766,white,7,alcohol,13.4
767,white,7,fixed_acidity,6
767,white,7,volatile_acidity,0.24
767,white,7,citric_acid,0.28
767,white,7,residual_sugar,3.95
767,white,7,chlorides,0.038
767,white,7,free_sulfur_dioxide,61
767,white,7,total_sulfur_dioxide,134
767,white,7,density,0.99146
767,white,7,pH,3.3
767,white,7,sulphates,0.54
767,white,7,alcohol,11.3
768,red,7,fixed_acidity,5.1
768,red,7,volatile_acidity,0.585
768,red,7,citric_acid,0
768,red,7,residual_sugar,1.7
768,red,7,chlorides,0.044
768,red,7,free_sulfur_dioxide,14
768,red,7,total_sulfur_dioxide,86
768,red,7,density,0.99264
768,red,7,pH,3.56
768,red,7,sulphates,0.94
768,red,7,alcohol,12.9
769,white,7,fixed_acidity,7
769,white,7,volatile_acidity,0.46
769,white,7,citric_acid,0.39
769,white,7,residual_sugar,6.2
769,white,7,chlorides,0.039
769,white,7,free_sulfur_dioxide,46
769,white,7,total_sulfur_dioxide,163
769,white,7,density,0.9928
769,white,7,pH,3.21
769,white,7,sulphates,0.35
769,white,7,alcohol,12.2
770,red,7,fixed_acidity,7.6
770,red,7,volatile_acidity,0.31
770,red,7,citric_acid,0.34
770,red,7,residual_sugar,2.5
770,red,7,chlorides,0.082
770,red,7,free_sulfur_dioxide,26
770,red,7,total_sulfur_dioxide,35
770,red,7,density,0.99356
770,red,7,pH,3.22
770,red,7,sulphates,0.59
770,red,7,alcohol,12.5
771,red,6,fixed_acidity,10.6
771,red,6,volatile_acidity,1.02
771,red,6,citric_acid,0.43
771,red,6,residual_sugar,2.9
771,red,6,chlorides,0.076
771,red,6,free_sulfur_dioxide,26
771,red,6,total_sulfur_dioxide,88
771,red,6,density,0.9984
771,red,6,pH,3.08
771,red,6,sulphates,0.57
771,red,6,alcohol,10.1
772,white,6,fixed_acidity,6.8
772,white,6,volatile_acidity,0.27
772,white,6,citric_acid,0.3
772,white,6,residual_sugar,13
772,white,6,chlorides,0.047
772,white,6,free_sulfur_dioxide,69
772,white,6,total_sulfur_dioxide,160
772,white,6,density,0.99705
772,white,6,pH,3.16
772,white,6,sulphates,0.5
772,white,6,alcohol,9.6
773,red,5,fixed_acidity,8.8
773,red,5,volatile_acidity,0.24
773,red,5,citric_acid,0.54
773,red,5,residual_sugar,2.5
773,red,5,chlorides,0.083
773,red,5,free_sulfur_dioxide,25
773,red,5,total_sulfur_dioxide,57
773,red,5,density,0.9983
773,red,5,pH,3.39
773,red,5,sulphates,0.54
773,red,5,alcohol,9.2
774,red,5,fixed_acidity,7.2
774,red,5,volatile_acidity,0.62
774,red,5,citric_acid,0.06
774,red,5,residual_sugar,2.5
774,red,5,chlorides,0.078
774,red,5,free_sulfur_dioxide,17
774,red,5,total_sulfur_dioxide,84
774,red,5,density,0.99746
774,red,5,pH,3.51
774,red,5,sulphates,0.53
774,red,5,alcohol,9.7
775,white,6,fixed_acidity,5.9
775,white,6,volatile_acidity,0.22
775,white,6,citric_acid,0.38
775,white,6,residual_sugar,1.3
775,white,6,chlorides,0.046
775,white,6,free_sulfur_dioxide,24
775,white,6,total_sulfur_dioxide,90
775,white,6,density,0.99232
775,white,6,pH,3.2
775,white,6,sulphates,0.47
775,white,6,alcohol,10
776,white,7,fixed_acidity,7.5
776,white,7,volatile_acidity,0.16
776,white,7,citric_acid,0.38
776,white,7,residual_sugar,12.7
776,white,7,chlorides,0.043
776,white,7,free_sulfur_dioxide,70.5
776,white,7,total_sulfur_dioxide,163
776,white,7,density,0.99706
776,white,7,pH,3.15
776,white,7,sulphates,0.82
776,white,7,alcohol,10.4
777,white,6,fixed_acidity,6
777,white,6,volatile_acidity,0.41
777,white,6,citric_acid,0.21
777,white,6,residual_sugar,1.9
777,white,6,chlorides,0.05
777,white,6,free_sulfur_dioxide,29
777,white,6,total_sulfur_dioxide,122
777,white,6,density,0.9928
777,white,6,pH,3.42
777,white,6,sulphates,0.52
777,white,6,alcohol,10.5
778,white,6,fixed_acidity,5.2
778,white,6,volatile_acidity,0.16
778,white,6,citric_acid,0.34
778,white,6,residual_sugar,0.8
778,white,6,chlorides,0.029
778,white,6,free_sulfur_dioxide,26
778,white,6,total_sulfur_dioxide,77
778,white,6,density,0.99155
778,white,6,pH,3.25
778,white,6,sulphates,0.51
778,white,6,alcohol,10.1
779,red,5,fixed_acidity,7.8
779,red,5,volatile_acidity,0.5
779,red,5,citric_acid,0.09
779,red,5,residual_sugar,2.2
779,red,5,chlorides,0.115
779,red,5,free_sulfur_dioxide,10
779,red,5,total_sulfur_dioxide,42
779,red,5,density,0.9971
779,red,5,pH,3.18
779,red,5,sulphates,0.62
779,red,5,alcohol,9.5
780,white,6,fixed_acidity,6.8
780,white,6,volatile_acidity,0.17
780,white,6,citric_acid,0.36
780,white,6,residual_sugar,1.4
780,white,6,chlorides,0.036
780,white,6,free_sulfur_dioxide,38
780,white,6,total_sulfur_dioxide,108
780,white,6,density,0.99006
780,white,6,pH,3.19
780,white,6,sulphates,0.66
780,white,6,alcohol,12
781,red,7,fixed_acidity,11.9
781,red,7,volatile_acidity,0.695
781,red,7,citric_acid,0.53
781,red,7,residual_sugar,3.4
781,red,7,chlorides,0.128
781,red,7,free_sulfur_dioxide,7
781,red,7,total_sulfur_dioxide,21
781,red,7,density,0.9992
781,red,7,pH,3.17
781,red,7,sulphates,0.84
781,red,7,alcohol,12.2
782,white,6,fixed_acidity,6.4
782,white,6,volatile_acidity,0.16
782,white,6,citric_acid,0.25
782,white,6,residual_sugar,1.3
782,white,6,chlorides,0.047
782,white,6,free_sulfur_dioxide,20
782,white,6,total_sulfur_dioxide,77
782,white,6,density,0.9933
782,white,6,pH,3.61
782,white,6,sulphates,0.54
782,white,6,alcohol,10.2
783,red,5,fixed_acidity,6.8
783,red,5,volatile_acidity,0.69
783,red,5,citric_acid,0
783,red,5,residual_sugar,5.6
783,red,5,chlorides,0.124
783,red,5,free_sulfur_dioxide,21
783,red,5,total_sulfur_dioxide,58
783,red,5,density,0.9997
783,red,5,pH,3.46
783,red,5,sulphates,0.72
783,red,5,alcohol,10.2
784,white,6,fixed_acidity,5.9
784,white,6,volatile_acidity,0.22
784,white,6,citric_acid,0.3
784,white,6,residual_sugar,1.3
784,white,6,chlorides,0.052
784,white,6,free_sulfur_dioxide,42
784,white,6,total_sulfur_dioxide,86
784,white,6,density,0.99069
784,white,6,pH,3.31
784,white,6,sulphates,0.47
784,white,6,alcohol,11.55
785,red,6,fixed_acidity,9.2
785,red,6,volatile_acidity,0.755
785,red,6,citric_acid,0.18
785,red,6,residual_sugar,2.2
785,red,6,chlorides,0.148
785,red,6,free_sulfur_dioxide,10
785,red,6,total_sulfur_dioxide,103
785,red,6,density,0.9969
785,red,6,pH,2.87
785,red,6,sulphates,1.36
785,red,6,alcohol,10.2
786,white,7,fixed_acidity,6.9
786,white,7,volatile_acidity,0.21
786,white,7,citric_acid,0.24
786,white,7,residual_sugar,1.8
786,white,7,chlorides,0.021
786,white,7,free_sulfur_dioxide,17
786,white,7,total_sulfur_dioxide,80
786,white,7,density,0.98992
786,white,7,pH,3.15
786,white,7,sulphates,0.46
786,white,7,alcohol,12.3
787,white,6,fixed_acidity,7
787,white,6,volatile_acidity,0.2
787,white,6,citric_acid,0.35
787,white,6,residual_sugar,8.8
787,white,6,chlorides,0.037
787,white,6,free_sulfur_dioxide,31
787,white,6,total_sulfur_dioxide,103
787,white,6,density,0.99388
787,white,6,pH,3.13
787,white,6,sulphates,0.49
787,white,6,alcohol,11
788,white,6,fixed_acidity,7
788,white,6,volatile_acidity,0.22
788,white,6,citric_acid,0.33
788,white,6,residual_sugar,2.1
788,white,6,chlorides,0.052
788,white,6,free_sulfur_dioxide,15
788,white,6,total_sulfur_dioxide,76
788,white,6,density,0.993
788,white,6,pH,3.2
788,white,6,sulphates,0.41
788,white,6,alcohol,10.6
789,white,8,fixed_acidity,6.5
789,white,8,volatile_acidity,0.13
789,white,8,citric_acid,0.37
789,white,8,residual_sugar,1
789,white,8,chlorides,0.036
789,white,8,free_sulfur_dioxide,48
789,white,8,total_sulfur_dioxide,114
789,white,8,density,0.9911
789,white,8,pH,3.41
789,white,8,sulphates,0.51
789,white,8,alcohol,11.5
790,white,4,fixed_acidity,7.6
790,white,4,volatile_acidity,0.23
790,white,4,citric_acid,0.26
790,white,4,residual_sugar,15.3
790,white,4,chlorides,0.067
790,white,4,free_sulfur_dioxide,32
790,white,4,total_sulfur_dioxide,166
790,white,4,density,0.9986
790,white,4,pH,3.03
790,white,4,sulphates,0.44
790,white,4,alcohol,9.2
791,white,5,fixed_acidity,6.1
791,white,5,volatile_acidity,0.27
791,white,5,citric_acid,0.3
791,white,5,residual_sugar,16.7
791,white,5,chlorides,0.039
791,white,5,free_sulfur_dioxide,49
791,white,5,total_sulfur_dioxide,172
791,white,5,density,0.99985
791,white,5,pH,3.4
791,white,5,sulphates,0.45
791,white,5,alcohol,9.4
792,white,5,fixed_acidity,6.9
792,white,5,volatile_acidity,0.49
792,white,5,citric_acid,0.24
792,white,5,residual_sugar,1.2
792,white,5,chlorides,0.049
792,white,5,free_sulfur_dioxide,13
792,white,5,total_sulfur_dioxide,125
792,white,5,density,0.9932
792,white,5,pH,3.17
792,white,5,sulphates,0.51
792,white,5,alcohol,9.4
793,white,6,fixed_acidity,7.3
793,white,6,volatile_acidity,0.26
793,white,6,citric_acid,0.33
793,white,6,residual_sugar,11.8
793,white,6,chlorides,0.057
793,white,6,free_sulfur_dioxide,48
793,white,6,total_sulfur_dioxide,127
793,white,6,density,0.99693
793,white,6,pH,3.1
793,white,6,sulphates,0.55
793,white,6,alcohol,10
794,white,3,fixed_acidity,7.6
794,white,3,volatile_acidity,0.48
794,white,3,citric_acid,0.37
794,white,3,residual_sugar,1.2
794,white,3,chlorides,0.034
794,white,3,free_sulfur_dioxide,5
794,white,3,total_sulfur_dioxide,57
794,white,3,density,0.99256
794,white,3,pH,3.05
794,white,3,sulphates,0.54
794,white,3,alcohol,10.4
795,white,6,fixed_acidity,5.7
795,white,6,volatile_acidity,0.23
795,white,6,citric_acid,0.25
795,white,6,residual_sugar,7.95
795,white,6,chlorides,0.042
795,white,6,free_sulfur_dioxide,16
795,white,6,total_sulfur_dioxide,108
795,white,6,density,0.99486
795,white,6,pH,3.44
795,white,6,sulphates,0.61
795,white,6,alcohol,10.3
796,white,5,fixed_acidity,6.7
796,white,5,volatile_acidity,0.5
796,white,5,citric_acid,0.38
796,white,5,residual_sugar,7.5
796,white,5,chlorides,0.046
796,white,5,free_sulfur_dioxide,26
796,white,5,total_sulfur_dioxide,175
796,white,5,density,0.99662
796,white,5,pH,3.32
796,white,5,sulphates,0.54
796,white,5,alcohol,9.6
797,white,5,fixed_acidity,9
797,white,5,volatile_acidity,0.29
797,white,5,citric_acid,0.34
797,white,5,residual_sugar,12.1
797,white,5,chlorides,0.03
797,white,5,free_sulfur_dioxide,34
797,white,5,total_sulfur_dioxide,177
797,white,5,density,0.99706
797,white,5,pH,3.13
797,white,5,sulphates,0.47
797,white,5,alcohol,10.6
798,red,5,fixed_acidity,8.8
798,red,5,volatile_acidity,0.61
798,red,5,citric_acid,0.14
798,red,5,residual_sugar,2.4
798,red,5,chlorides,0.067
798,red,5,free_sulfur_dioxide,10
798,red,5,total_sulfur_dioxide,42
798,red,5,density,0.9969
798,red,5,pH,3.19
798,red,5,sulphates,0.59
798,red,5,alcohol,9.5
799,white,5,fixed_acidity,7.8
799,white,5,volatile_acidity,0.28
799,white,5,citric_acid,0.49
799,white,5,residual_sugar,1.3
799,white,5,chlorides,0.046
799,white,5,free_sulfur_dioxide,27
799,white,5,total_sulfur_dioxide,142
799,white,5,density,0.9936
799,white,5,pH,3.09
799,white,5,sulphates,0.59
799,white,5,alcohol,10.2
800,white,5,fixed_acidity,6.1
800,white,5,volatile_acidity,0.27
800,white,5,citric_acid,0.44
800,white,5,residual_sugar,6.7
800,white,5,chlorides,0.041
800,white,5,free_sulfur_dioxide,61
800,white,5,total_sulfur_dioxide,230
800,white,5,density,0.99505
800,white,5,pH,3.12
800,white,5,sulphates,0.4
800,white,5,alcohol,8.9
801,white,8,fixed_acidity,5.2
801,white,8,volatile_acidity,0.44
801,white,8,citric_acid,0.04
801,white,8,residual_sugar,1.4
801,white,8,chlorides,0.036
801,white,8,free_sulfur_dioxide,43
801,white,8,total_sulfur_dioxide,119
801,white,8,density,0.9894
801,white,8,pH,3.36
801,white,8,sulphates,0.33
801,white,8,alcohol,12.1
802,white,5,fixed_acidity,6.1
802,white,5,volatile_acidity,0.34
802,white,5,citric_acid,0.31
802,white,5,residual_sugar,12
802,white,5,chlorides,0.053
802,white,5,free_sulfur_dioxide,46
802,white,5,total_sulfur_dioxide,238
802,white,5,density,0.9977
802,white,5,pH,3.16
802,white,5,sulphates,0.48
802,white,5,alcohol,8.6
803,white,5,fixed_acidity,6.9
803,white,5,volatile_acidity,0.4
803,white,5,citric_acid,0.22
803,white,5,residual_sugar,5.95
803,white,5,chlorides,0.081
803,white,5,free_sulfur_dioxide,76
803,white,5,total_sulfur_dioxide,303
803,white,5,density,0.99705
803,white,5,pH,3.4
803,white,5,sulphates,0.57
803,white,5,alcohol,9.4
804,white,7,fixed_acidity,6.5
804,white,7,volatile_acidity,0.18
804,white,7,citric_acid,0.41
804,white,7,residual_sugar,14.2
804,white,7,chlorides,0.039
804,white,7,free_sulfur_dioxide,47
804,white,7,total_sulfur_dioxide,129
804,white,7,density,0.99678
804,white,7,pH,3.28
804,white,7,sulphates,0.72
804,white,7,alcohol,10.3
805,white,6,fixed_acidity,6.3
805,white,6,volatile_acidity,0.22
805,white,6,citric_acid,0.22
805,white,6,residual_sugar,5.6
805,white,6,chlorides,0.039
805,white,6,free_sulfur_dioxide,31
805,white,6,total_sulfur_dioxide,128
805,white,6,density,0.99296
805,white,6,pH,3.12
805,white,6,sulphates,0.46
805,white,6,alcohol,10.4
806,red,5,fixed_acidity,9.6
806,red,5,volatile_acidity,0.6
806,red,5,citric_acid,0.5
806,red,5,residual_sugar,2.3
806,red,5,chlorides,0.079
806,red,5,free_sulfur_dioxide,28
806,red,5,total_sulfur_dioxide,71
806,red,5,density,0.9997
806,red,5,pH,3.5
806,red,5,sulphates,0.57
806,red,5,alcohol,9.7
807,white,6,fixed_acidity,6.2
807,white,6,volatile_acidity,0.21
807,white,6,citric_acid,0.52
807,white,6,residual_sugar,6.5
807,white,6,chlorides,0.047
807,white,6,free_sulfur_dioxide,28
807,white,6,total_sulfur_dioxide,123
807,white,6,density,0.99418
807,white,6,pH,3.22
807,white,6,sulphates,0.49
807,white,6,alcohol,9.9
808,red,6,fixed_acidity,6.1
808,red,6,volatile_acidity,0.21
808,red,6,citric_acid,0.4
808,red,6,residual_sugar,1.4
808,red,6,chlorides,0.066
808,red,6,free_sulfur_dioxide,40.5
808,red,6,total_sulfur_dioxide,165
808,red,6,density,0.9912
808,red,6,pH,3.25
808,red,6,sulphates,0.59
808,red,6,alcohol,11.9
809,white,6,fixed_acidity,8
809,white,6,volatile_acidity,0.14
809,white,6,citric_acid,0.33
809,white,6,residual_sugar,1.2
809,white,6,chlorides,0.045
809,white,6,free_sulfur_dioxide,71
809,white,6,total_sulfur_dioxide,162
809,white,6,density,0.9914
809,white,6,pH,3.07
809,white,6,sulphates,0.47
809,white,6,alcohol,11
810,red,5,fixed_acidity,6.8
810,red,5,volatile_acidity,0.67
810,red,5,citric_acid,0.02
810,red,5,residual_sugar,1.8
810,red,5,chlorides,0.05
810,red,5,free_sulfur_dioxide,5
810,red,5,total_sulfur_dioxide,11
810,red,5,density,0.9962
810,red,5,pH,3.48
810,red,5,sulphates,0.52
810,red,5,alcohol,9.5
811,red,6,fixed_acidity,8.5
811,red,6,volatile_acidity,0.585
811,red,6,citric_acid,0.18
811,red,6,residual_sugar,2.1
811,red,6,chlorides,0.078
811,red,6,free_sulfur_dioxide,5
811,red,6,total_sulfur_dioxide,30
811,red,6,density,0.9967
811,red,6,pH,3.2
811,red,6,sulphates,0.48
811,red,6,alcohol,9.8
812,white,5,fixed_acidity,7.4
812,white,5,volatile_acidity,0.35
812,white,5,citric_acid,0.24
812,white,5,residual_sugar,6
812,white,5,chlorides,0.042
812,white,5,free_sulfur_dioxide,28
812,white,5,total_sulfur_dioxide,123
812,white,5,density,0.99304
812,white,5,pH,3.14
812,white,5,sulphates,0.44
812,white,5,alcohol,11.3
813,white,5,fixed_acidity,7.6
813,white,5,volatile_acidity,0.27
813,white,5,citric_acid,0.33
813,white,5,residual_sugar,2
813,white,5,chlorides,0.059
813,white,5,free_sulfur_dioxide,19
813,white,5,total_sulfur_dioxide,175
813,white,5,density,0.9944
813,white,5,pH,3.22
813,white,5,sulphates,0.56
813,white,5,alcohol,9.9
814,white,7,fixed_acidity,6.7
814,white,7,volatile_acidity,0.34
814,white,7,citric_acid,0.26
814,white,7,residual_sugar,1.9
814,white,7,chlorides,0.038
814,white,7,free_sulfur_dioxide,58
814,white,7,total_sulfur_dioxide,138
814,white,7,density,0.9893
814,white,7,pH,3
814,white,7,sulphates,0.47
814,white,7,alcohol,12.2
815,white,5,fixed_acidity,6.8
815,white,5,volatile_acidity,0.37
815,white,5,citric_acid,0.51
815,white,5,residual_sugar,11.8
815,white,5,chlorides,0.044
815,white,5,free_sulfur_dioxide,62
815,white,5,total_sulfur_dioxide,163
815,white,5,density,0.9976
815,white,5,pH,3.19
815,white,5,sulphates,0.44
815,white,5,alcohol,8.8
816,red,6,fixed_acidity,8.4
816,red,6,volatile_acidity,0.34
816,red,6,citric_acid,0.42
816,red,6,residual_sugar,2.1
816,red,6,chlorides,0.072
816,red,6,free_sulfur_dioxide,23
816,red,6,total_sulfur_dioxide,36
816,red,6,density,0.99392
816,red,6,pH,3.11
816,red,6,sulphates,0.78
816,red,6,alcohol,12.4
817,white,7,fixed_acidity,7.1
817,white,7,volatile_acidity,0.13
817,white,7,citric_acid,0.29
817,white,7,residual_sugar,15.5
817,white,7,chlorides,0.064
817,white,7,free_sulfur_dioxide,56
817,white,7,total_sulfur_dioxide,115.5
817,white,7,density,0.99737
817,white,7,pH,3.16
817,white,7,sulphates,0.41
